"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2012/13",4,"Gloucestershire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",4,"Greater Manchester","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Greater Manchester","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Greater Manchester","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Greater Manchester","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Greater Manchester","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Hertfordshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Gwent","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Gwent","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Hertfordshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Gwent","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Gwent","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Cheshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Hampshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Cheshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Hampshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Hampshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Hampshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Hampshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Hertfordshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Hertfordshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Hertfordshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Hertfordshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"Hertfordshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",1,"Cheshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Hampshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Cambridgeshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"Humberside","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Cambridgeshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Gwent","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Gwent","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Kent","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Kent","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Kent","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Kent","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"Kent","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",1,"Cambridgeshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Lancashire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Lancashire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"British Transport Police","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Lancashire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Gwent","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Gwent","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Greater Manchester","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Greater Manchester","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Leicestershire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Greater Manchester","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Leicestershire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Leicestershire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Gloucestershire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"Lincolnshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Lincolnshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Lincolnshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Lincolnshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Gloucestershire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Gloucestershire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Gloucestershire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"British Transport Police","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Merseyside","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Essex","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Essex","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Essex","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Merseyside","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",4,"Metropolitan Police","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"British Transport Police","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Dyfed-Powys","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Metropolitan Police","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Bedfordshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Dyfed-Powys","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",1,"Dyfed-Powys","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Dyfed-Powys","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Norfolk","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Norfolk","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Bedfordshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Norfolk","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Norfolk","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Durham","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",1,"Durham","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Durham","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"North Wales","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"North Wales","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Durham","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"North Wales","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"North Wales","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",4,"North Wales","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",4,"North Yorkshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Durham","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Northumbria","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Nottinghamshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Nottinghamshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Nottinghamshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",4,"Nottinghamshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Cheshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",-1
"2012/13",4,"West Midlands","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",-1
"2012/13",4,"Hertfordshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",-1
"2012/13",4,"Lincolnshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",-1
"2012/13",4,"Derbyshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",-1
"2012/13",2,"Bedfordshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",-1
"2012/13",4,"British Transport Police","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",-1
"2012/13",3,"London, City of","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",-1
"2012/13",2,"Bedfordshire","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",-1
"2012/13",4,"Cambridgeshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",-1
"2012/13",3,"Avon and Somerset","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",-1
"2012/13",2,"Avon and Somerset","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",-1
"2012/13",1,"British Transport Police","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",-1
"2012/13",4,"Gwent","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",-1
"2012/13",2,"Essex","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",-1
"2012/13",3,"Humberside","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",-1
"2012/13",4,"Essex","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",-1
"2012/13",4,"Leicestershire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",-1
"2012/13",4,"Leicestershire","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",-1
"2012/13",4,"Leicestershire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",-1
"2012/13",3,"Norfolk","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",-1
"2012/13",4,"Northumbria","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",-1
