"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2012/13",4,"West Mercia","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"West Mercia","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"West Mercia","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"West Mercia","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Thames Valley","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Thames Valley","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Thames Valley","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Thames Valley","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Surrey","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Surrey","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"Surrey","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Surrey","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Surrey","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Staffordshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2020/21",1,"Essex","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"Staffordshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Staffordshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Staffordshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Northumbria","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Northumbria","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"Northamptonshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Northamptonshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Northamptonshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Northamptonshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"North Wales","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"North Wales","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"North Wales","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"North Wales","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"North Wales","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Norfolk","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Merseyside","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Merseyside","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Merseyside","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Merseyside","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"London, City of","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"London, City of","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"London, City of","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"London, City of","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"London, City of","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Lancashire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Lancashire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Lancashire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Lancashire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Kent","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Kent","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2020/21",2,"Devon and Cornwall","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"Hertfordshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Hertfordshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Hertfordshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Hampshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Hampshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Hampshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Hampshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Gloucestershire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Gloucestershire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Gloucestershire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Gloucestershire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Dyfed-Powys","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Dyfed-Powys","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"Dyfed-Powys","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Dyfed-Powys","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Dyfed-Powys","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Durham","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Devon and Cornwall","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Devon and Cornwall","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Devon and Cornwall","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Devon and Cornwall","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Derbyshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Derbyshire","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"Derbyshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Derbyshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Derbyshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Cleveland","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Cleveland","Violent disorder","Public order offences","Public order offences","62A",0
"2012/13",4,"Cleveland","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Cleveland","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Cleveland","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Cheshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Cheshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Cheshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Cheshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Cambridgeshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"British Transport Police","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"British Transport Police","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"British Transport Police","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"British Transport Police","Riot (outcomes only)","Public order offences","Public order offences","64",0
"2012/13",4,"Bedfordshire","Violent disorder (outcomes only)","Public order offences","Public order offences","65",0
"2012/13",4,"Bedfordshire","Treason felony (outcomes only)","Public order offences","Public order offences","63",0
"2012/13",4,"Bedfordshire","Treason (outcomes only)","Public order offences","Public order offences","62",0
"2012/13",4,"Bedfordshire","Riot (outcomes only)","Public order offences","Public order offences","64",0
