"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2012/13",2,"South Yorkshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"South Yorkshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"South Yorkshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2013/14",1,"West Mercia","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",2,"South Wales","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"South Wales","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"South Wales","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"South Wales","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",2,"Nottinghamshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Nottinghamshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Nottinghamshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Nottinghamshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2013/14",2,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",2,"Northumbria","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Northumbria","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Northumbria","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Northumbria","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2013/14",2,"North Wales","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",2,"Northamptonshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Northamptonshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Northamptonshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Northamptonshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2013/14",2,"Warwickshire","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",2,"North Yorkshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"North Yorkshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"North Yorkshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"North Yorkshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",1,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",2,"North Wales","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"North Wales","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"North Wales","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"North Wales","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",2,"Norfolk","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Norfolk","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Norfolk","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Norfolk","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",2,"Metropolitan Police","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Metropolitan Police","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Metropolitan Police","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Metropolitan Police","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",2,"Merseyside","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Merseyside","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Merseyside","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Merseyside","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",2,"London, City of","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"London, City of","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"London, City of","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"London, City of","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",2,"London, City of","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2013/14",4,"British Transport Police","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",2,"London, City of","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2013/14",4,"British Transport Police","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",0
"2012/13",2,"London, City of","Arson endangering life","Criminal damage and arson","Arson","56A",0
"2012/13",2,"Lincolnshire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Lincolnshire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2013/14",4,"British Transport Police","Criminal damage to a dwelling","Criminal damage and arson","Criminal damage","58A",0
"2012/13",2,"Lincolnshire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Lincolnshire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",2,"Lincolnshire","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",0
"2012/13",2,"Leicestershire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Leicestershire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Leicestershire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Leicestershire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
"2012/13",2,"Lancashire","Racially or religiously aggravated other criminal damage (outcomes only)","Criminal damage and arson","Criminal damage","58H",0
"2012/13",2,"Lancashire","Racially or religiously aggravated criminal damage to a vehicle (outcomes only)","Criminal damage and arson","Criminal damage","58G",0
"2012/13",2,"Lancashire","Racially or religiously aggravated criminal damage to a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58E",0
"2012/13",2,"Lancashire","Racially or religiously aggravated criminal damage to a building other than a dwelling (outcomes only)","Criminal damage and arson","Criminal damage","58F",0
